"Method Name","Cyclomatic Complexity","Number Of Arguments","Variable Declarations","Variable References","Max depth of nesting","Halstead Length","Halstead Vocabulary","Halstead Volume","Halstead Difficulty","Halstead Effort","Halstead Bugs","Total depth of nesting","Number Of Casts","Number of loops","Number Of Operators","Number Of Operands","Class References","External Methods","Local Methods","Exceptions Referenced","Exceptions Thrown","Modifiers","Lines Of Code"
"net/wouterdanes/docker/maven/StartContainerMojo.lambda$replaceLinkedContainerIdsWithStartedNames$4:(Ljava/lang/String;Lnet/wouterdanes/docker/maven/StartedContainerInfo;)Z","1","2","2","2","0","9","7","25.26619429851844","1.0","25.26619429851844","0.008422064766172813","0","0","0","5","4","String StartedContainerInfo","","getContainerId equals","","","private static","1"
"net/wouterdanes/docker/maven/StartContainerMojo.lambda$exposePortsToProject$3:(Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;Lnet/wouterdanes/docker/provider/model/ExposedPort;)V","1","2","3","3","0","69","32","345.0","6.0","2070.0","0.115","0","3","0","38","31","String ContainerStartConfiguration ExposedPort","addPropertyToProject","getContainerPort valueOf getExternalPort format getId toString <init> append getHost","","","private","6"
"net/wouterdanes/docker/maven/StartContainerMojo.lambda$waitForContainersToFinishStartup$2:(Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;)Z","2","1","1","1","0","9","9","28.529325012980813","3.0","85.58797503894243","0.009509775004326938","0","0","0","7","2","ContainerStartConfiguration","","getWaitForStartup","","","private static","1"
"net/wouterdanes/docker/maven/StartContainerMojo.lambda$getContainerStartConfiguration$1:(Ljava/lang/String;)Ljava/lang/IllegalArgumentException;","1","1","1","1","0","17","16","68.0","5.0","340.0","0.02266666666666667","0","2","0","11","6","String","","format <init>","","IllegalArgumentException","private static","1"
"net/wouterdanes/docker/maven/StartContainerMojo.lambda$getContainerStartConfiguration$0:(Ljava/lang/String;Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;)Z","1","2","2","2","0","9","7","25.26619429851844","1.0","25.26619429851844","0.008422064766172813","0","0","0","5","4","String ContainerStartConfiguration","","equals getId","","","private static","1"
"net/wouterdanes/docker/maven/StartedContainerInfo.<init>:(Ljava/lang/String;Lnet/wouterdanes/docker/remoteapi/model/ContainerInspectionResult;)V","1","2","2","2","0","17","10","56.472777613085164","2.0","112.94555522617033","0.01882425920436172","0","0","0","9","8","String ContainerInspectionResult","","<init>","","","public","4"
"net/wouterdanes/docker/maven/StartedContainerInfo.getContainerId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/maven/StartedContainerInfo.getContainerInfo:()Lnet/wouterdanes/docker/remoteapi/model/ContainerInspectionResult;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/maven/StopContainerMojo.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"net/wouterdanes/docker/maven/StopContainerMojo.doExecute:()V","3","0","2","2","0","100","38","524.7927513443585","7.0","3673.54925941051","0.17493091711478617","0","3","2","57","43","BuiltImageInfo DockerException","getDockerProvider getBuiltImages getLog cleanUpStartedContainers","next removeImage iterator shouldKeepAfterStopping getImageId format hasNext error info getStartId","MojoExecutionException MojoFailureException","","public","12"
"net/wouterdanes/docker/maven/StopContainerMojo.getMojoGoalName:()Ljava/lang/String;","1","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","protected","1"
"net/wouterdanes/docker/maven/TagImageMojo.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"net/wouterdanes/docker/maven/TagImageMojo.setImages:(Ljava/util/List;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","List","","","","","public","2"
"net/wouterdanes/docker/maven/TagImageMojo.doExecute:()V","3","0","1","1","0","36","22","160.5395382709427","5.0","802.6976913547135","0.05351317942364757","0","1","1","20","16","ImageTagConfiguration","applyTagsToImage","next iterator isEmpty hasNext getTags","MojoExecutionException MojoFailureException","","protected","5"
"net/wouterdanes/docker/maven/TagImageMojo.applyTagsToImage:(Lnet/wouterdanes/docker/provider/model/ImageTagConfiguration;)V","4","1","6","5","0","108","38","566.7761714519072","6.0","3400.657028711443","0.18892539048396906","0","3","1","57","51","String Optional ImageTagConfiguration","attachTag enqueueForPushing getBuiltImageForStartId","next iterator isPush ofNullable getImageId getRegistry get isPresent getId getTags hasNext orElse","MojoFailureException","","private","13"
"net/wouterdanes/docker/maven/VerifyMojo.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"net/wouterdanes/docker/maven/VerifyMojo.doExecute:()V","2","0","4","4","0","83","44","453.1328243468957","8.0","3625.0625947751655","0.15104427478229857","0","4","1","44","39","String StringBuilder List","getPluginErrors getLog","next iterator stream isEmpty hasNext toList <init> error map collect append","MojoExecutionException MojoFailureException","MojoFailureException","protected","12"
"net/wouterdanes/docker/provider/DockerProvider.setCredentials:(Lnet/wouterdanes/docker/remoteapi/model/Credentials;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.startContainer:(Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;)Lnet/wouterdanes/docker/remoteapi/model/ContainerInspectionResult;","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.stopContainer:(Ljava/lang/String;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.deleteContainer:(Ljava/lang/String;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.getExposedPorts:(Ljava/lang/String;)Ljava/util/List;","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.buildImage:(Lnet/wouterdanes/docker/provider/model/ImageBuildConfiguration;)Ljava/lang/String;","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.commitContainer:(Lnet/wouterdanes/docker/provider/model/ContainerCommitConfiguration;)Ljava/lang/String;","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.removeImage:(Ljava/lang/String;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.pushImage:(Ljava/lang/String;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.tagImage:(Ljava/lang/String;Ljava/lang/String;)V","2","2","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.getLogs:(Ljava/lang/String;)Ljava/lang/String;","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.setLogger:(Lorg/apache/maven/plugin/logging/Log;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.setRepositorySystem:(Lorg/eclipse/aether/RepositorySystem;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.setRepositorySystemSession:(Lorg/eclipse/aether/RepositorySystemSession;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProvider.setRemoteRepositories:(Ljava/util/List;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"net/wouterdanes/docker/provider/DockerProviderSupplier.<init>:(Ljava/lang/String;)V","1","1","1","1","0","11","8","33.0","2.0","66.0","0.011","0","0","0","6","5","String","","<init>","","","public","3"
"net/wouterdanes/docker/provider/DockerProviderSupplier.registerProvider:(Ljava/lang/String;Ljava/lang/Class;)V","2","2","2","2","0","22","18","91.73835003173087","5.0","458.6917501586544","0.030579450010576957","0","1","0","14","8","String Class","","<init> put","","","public static","3"
"net/wouterdanes/docker/provider/DockerProviderSupplier.removeProvider:(Ljava/lang/String;)V","2","1","1","1","0","20","17","81.7492568250068","5.0","408.746284125034","0.027249752275002266","0","1","0","13","7","String","","<init> remove","","","public static","3"
"net/wouterdanes/docker/provider/DockerProviderSupplier.get:()Lnet/wouterdanes/docker/provider/DockerProvider;","0","0","2","2","0","58","34","295.07284479251973","9.0","2655.6556031326777","0.09835761493083992","0","5","0","33","25","ReflectiveOperationException Class","","containsKey get format newInstance <init>","","IllegalStateException","public","6"
"net/wouterdanes/docker/provider/DockerProviderSupplier.get:()Ljava/lang/Object;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","get","","","","public volatile","1"
"net/wouterdanes/docker/provider/DockerProviderSupplier.<clinit>:()V","2","0","0","0","0","31","24","142.13383752235586","6.0","852.8030251341352","0.047377945840785286","0","1","0","17","14","","","desiredAssertionStatus <init> put","","","static","5"
"net/wouterdanes/docker/provider/LocalDockerProvider.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","2"
"net/wouterdanes/docker/provider/LocalDockerProvider.startContainer:(Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;)Lnet/wouterdanes/docker/remoteapi/model/ContainerInspectionResult;","1","1","2","2","0","22","15","85.95159310338741","3.0","257.85477931016226","0.02865053103446247","0","1","0","12","10","ContainerStartConfiguration ContainerStartRequest","","getLinks withLinks <init> startContainer","","","public","3"
"net/wouterdanes/docker/provider/LocalDockerProvider.getExposedPorts:(Ljava/lang/String;)Ljava/util/List;","3","1","8","7","0","112","52","638.4492484318024","8.0","5107.593987454419","0.21281641614393412","0","3","1","60","52","String ContainerInspectionResult List Matcher Set","getContainersService","getPorts next add getIpAddress isEmpty getNetworkSettings hasNext <init> matcher matches getConfig getExposedPorts parseInt emptyList iterator size keySet inspectContainer group","","","public","13"
"net/wouterdanes/docker/provider/LocalDockerProvider.<clinit>:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","","compile","","","static","1"
"net/wouterdanes/docker/provider/model/Artifact.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"net/wouterdanes/docker/provider/model/Artifact.getDest:()Ljava/util/Optional;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","ofNullable","","","public","1"
"net/wouterdanes/docker/provider/model/Artifact.setDest:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/Artifact.getFile:()Ljava/io/File;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/Artifact.setFile:(Ljava/io/File;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","File","","","","","public","2"
"net/wouterdanes/docker/provider/model/BuiltImageInfo.<init>:(Ljava/lang/String;Lnet/wouterdanes/docker/provider/model/ImageBuildConfiguration;)V","3","2","2","2","0","46","24","210.90827503317323","5.0","1054.5413751658662","0.07030275834439108","0","0","0","26","20","String ImageBuildConfiguration","","ofNullable isPush getRegistry getId isKeep <init>","","","public","6"
"net/wouterdanes/docker/provider/model/BuiltImageInfo.getStartId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/BuiltImageInfo.getImageId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/BuiltImageInfo.getRegistry:()Ljava/util/Optional;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/BuiltImageInfo.shouldKeepAfterStopping:()Z","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.getId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.setId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.getRepo:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.setRepo:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.getTag:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.setTag:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.getComment:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.setComment:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.getAuthor:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.setAuthor:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.isPush:()Z","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.setPush:(Z)V","1","1","1","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerCommitConfiguration.toString:()Ljava/lang/String;","1","0","0","0","0","86","27","408.92032518605834","8.0","3271.3626014884667","0.13630677506201944","0","1","0","41","45","","","toString <init> append","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.fromImage:(Ljava/lang/String;)Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;","1","1","1","1","0","9","6","23.264662506490403","1.0","23.264662506490403","0.007754887502163467","0","0","0","5","4","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.withId:(Ljava/lang/String;)Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;","1","1","1","1","0","9","6","23.264662506490403","1.0","23.264662506490403","0.007754887502163467","0","0","0","5","4","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.withLinks:([Lnet/wouterdanes/docker/remoteapi/model/ContainerLink;)Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;","2","1","1","1","0","29","17","118.53642239625987","10.0","1185.3642239625988","0.03951214079875329","0","1","0","17","12","ContainerLink[]","","addAll <init>","","","public","4"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.withLink:(Lnet/wouterdanes/docker/remoteapi/model/ContainerLink;)Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;","1","1","1","1","0","13","12","46.604512509375034","4.0","186.41805003750014","0.015534837503125011","0","1","0","9","4","ContainerLink","withLinks","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.waitForStartup:(Ljava/lang/String;)Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;","1","1","1","1","0","9","6","23.264662506490403","1.0","23.264662506490403","0.007754887502163467","0","0","0","5","4","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.withStartupTimeout:(I)Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;","1","1","1","0","0","9","7","25.26619429851844","2.0","50.53238859703688","0.008422064766172813","0","0","0","5","4","","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.withEnv:(Ljava/util/Map;)Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;","1","1","1","1","0","9","6","23.264662506490403","1.0","23.264662506490403","0.007754887502163467","0","0","0","5","4","Map","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.withHostname:(Ljava/lang/String;)Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;","1","1","1","1","0","9","6","23.264662506490403","1.0","23.264662506490403","0.007754887502163467","0","0","0","5","4","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.withMacAddress:(Ljava/lang/String;)Lnet/wouterdanes/docker/provider/model/ContainerStartConfiguration;","1","1","1","1","0","9","6","23.264662506490403","1.0","23.264662506490403","0.007754887502163467","0","0","0","5","4","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.getImage:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.getId:()Ljava/lang/String;","2","0","0","0","0","15","8","45.0","4.0","180.0","0.015","0","0","0","9","6","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.getLinks:()Ljava/util/List;","2","0","0","0","0","15","10","49.82892142331044","3.0","149.4867642699313","0.016609640474436815","0","0","0","9","6","","","unmodifiableList emptyList","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.getEnv:()Ljava/util/Map;","2","0","0","0","0","15","10","49.82892142331044","3.0","149.4867642699313","0.016609640474436815","0","0","0","9","6","","","emptyMap unmodifiableMap","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.getHostname:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.getMacAddress:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.getWaitForStartup:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ContainerStartConfiguration.getStartupTimeout:()I","2","0","0","0","0","13","9","41.20902501875006","3.0","123.62707505625019","0.013736341672916687","0","0","0","8","5","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ExposedPort.<init>:(Ljava/lang/String;ILjava/lang/String;)V","1","3","3","2","0","23","13","85.11011351724513","2.0","170.22022703449025","0.028370037839081708","0","0","0","12","11","String","","<init>","","","public","5"
"net/wouterdanes/docker/provider/model/ExposedPort.getContainerPort:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ExposedPort.getExternalPort:()I","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ExposedPort.getHost:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.<init>:()V","1","0","0","0","0","14","11","48.43204266092217","3.0","145.2961279827665","0.016144014220307392","0","1","0","8","6","","","<init>","","","public","2"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.getId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.setId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.getNameAndTag:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.setNameAndTag:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.isKeep:()Z","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.setKeep:(Z)V","1","1","1","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.isPush:()Z","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.setPush:(Z)V","1","1","1","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.getRegistry:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.setRegistry:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.getArtifacts:()Ljava/util/List;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.setArtifacts:(Ljava/util/List;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","List","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.getMavenArtifacts:()Ljava/util/List;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.setMavenArtifacts:(Ljava/util/List;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","List","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.getBuildArguments:()Ljava/lang/String;","1","0","1","1","0","16","14","60.91767875292166","4.0","243.67071501168664","0.020305892917640553","0","1","0","9","7","Gson","","toJson <init>","","","public","2"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.setBuildArguments:(Ljava/util/Map;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Map","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.getDockerFile:()Ljava/io/File;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageBuildConfiguration.setDockerFile:(Ljava/io/File;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","File","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageTagConfiguration.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"net/wouterdanes/docker/provider/model/ImageTagConfiguration.getId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageTagConfiguration.setId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageTagConfiguration.getTags:()Ljava/util/List;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"net/wouterdanes/docker/provider/model/ImageTagConfiguration.setTags:(Ljava/util/List;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","List","","","","","public","2"
"net/wouterdanes/docker/provider/model/ImageTagConfiguration.isPush:()Z","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
