"Method Name","Cyclomatic Complexity","Number Of Arguments","Variable Declarations","Variable References","Max depth of nesting","Halstead Length","Halstead Vocabulary","Halstead Volume","Halstead Difficulty","Halstead Effort","Halstead Bugs","Total depth of nesting","Number Of Casts","Number of loops","Number Of Operators","Number Of Operands","Class References","External Methods","Local Methods","Exceptions Referenced","Exceptions Thrown","Modifiers","Lines Of Code"
"com/jakewharton/byteunits/BitUnit$5.convert:(JLcom/jakewharton/byteunits/BitUnit;)J","1","2","2","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","BitUnit","","toTerabits","","","public","1"
"com/jakewharton/byteunits/BitUnit$5.toBytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/BitUnit$5.toBits:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/BitUnit$5.toKilobits:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/BitUnit$5.toMegabits:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/BitUnit$5.toGigabits:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/BitUnit$5.toTerabits:(J)J","1","1","1","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"com/jakewharton/byteunits/BitUnit$5.toPetabits:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/BitUnit$6.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","10","9","31.699250014423125","2.0","63.39850002884625","0.010566416671474375","0","0","0","6","4","","","<init>","","","","1"
"com/jakewharton/byteunits/BitUnit$6.convert:(JLcom/jakewharton/byteunits/BitUnit;)J","1","2","2","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","BitUnit","","toPetabits","","","public","1"
"com/jakewharton/byteunits/BitUnit$6.toBytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/BitUnit$6.toBits:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/BitUnit$6.toKilobits:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/BitUnit$6.toMegabits:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/BitUnit$6.toGigabits:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/BitUnit$6.toTerabits:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/BitUnit$6.toPetabits:(J)J","1","1","1","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"com/jakewharton/byteunits/BitUnit.values:()[Lcom/jakewharton/byteunits/BitUnit;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","1","0","4","3","","","clone","","","public static","1"
"com/jakewharton/byteunits/BitUnit.valueOf:(Ljava/lang/String;)Lcom/jakewharton/byteunits/BitUnit;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","4","4","String","","valueOf","","","public static","1"
"com/jakewharton/byteunits/BitUnit.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","","","<init>","","","private","1"
"com/jakewharton/byteunits/BitUnit.convert:(JLcom/jakewharton/byteunits/BitUnit;)J","1","2","2","1","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","BitUnit","","<init>","","","public","1"
"com/jakewharton/byteunits/BitUnit.toBits:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/BitUnit.toKilobits:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/BitUnit.toMegabits:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/BitUnit.toGigabits:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/BitUnit.toTerabits:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/BitUnit.toPetabits:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/BitUnit.format:(J)Ljava/lang/String;","1","1","1","0","0","11","11","38.053747805010275","3.0","114.16124341503082","0.012684582601670092","0","1","0","6","5","","format","<init>","","","public static","1"
"com/jakewharton/byteunits/BitUnit.format:(JLjava/lang/String;)Ljava/lang/String;","1","2","2","1","0","12","12","43.01955000865388","3.0","129.05865002596164","0.014339850002884626","0","1","0","7","5","String","format","<init>","","","public static","1"
"com/jakewharton/byteunits/BitUnit.format:(JLjava/text/NumberFormat;)Ljava/lang/String;","3","2","4","1","0","83","45","455.823806995363","28.0","12763.066595870163","0.15194126899845434","0","3","1","49","34","NumberFormat","","format toString <init> append","","IllegalArgumentException","public static","8"
"com/jakewharton/byteunits/BitUnit.<init>:(Ljava/lang/String;ILcom/jakewharton/byteunits/BitUnit$1;)V","1","3","3","2","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","String BitUnit$1","<init>","","","","","1"
"com/jakewharton/byteunits/BitUnit.<clinit>:()V","1","0","0","0","0","121","50","682.9065989627417","7.0","4780.346192739192","0.22763553298758055","0","8","0","79","42","","","<init>","","","static","8"
"com/jakewharton/byteunits/ByteUnit.toBytes:(J)J","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"com/jakewharton/byteunits/DecimalByteUnit$1.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","10","9","31.699250014423125","2.0","63.39850002884625","0.010566416671474375","0","0","0","6","4","","","<init>","","","","1"
"com/jakewharton/byteunits/DecimalByteUnit$1.convert:(JLcom/jakewharton/byteunits/DecimalByteUnit;)J","1","2","2","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","DecimalByteUnit","","toBytes","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$1.toBytes:(J)J","1","1","1","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$1.toKilobytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$1.toMegabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$1.toGigabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$1.toTerabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$1.toPetabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$2.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","10","9","31.699250014423125","2.0","63.39850002884625","0.010566416671474375","0","0","0","6","4","","","<init>","","","","1"
"com/jakewharton/byteunits/DecimalByteUnit$2.convert:(JLcom/jakewharton/byteunits/DecimalByteUnit;)J","1","2","2","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","DecimalByteUnit","","toKilobytes","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$2.toBytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$2.toKilobytes:(J)J","1","1","1","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$2.toMegabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$2.toGigabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$2.toTerabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$2.toPetabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$3.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","10","9","31.699250014423125","2.0","63.39850002884625","0.010566416671474375","0","0","0","6","4","","","<init>","","","","1"
"com/jakewharton/byteunits/DecimalByteUnit$3.convert:(JLcom/jakewharton/byteunits/DecimalByteUnit;)J","1","2","2","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","DecimalByteUnit","","toMegabytes","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$3.toBytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$3.toKilobytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$3.toMegabytes:(J)J","1","1","1","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$3.toGigabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$3.toTerabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$3.toPetabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$4.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","10","9","31.699250014423125","2.0","63.39850002884625","0.010566416671474375","0","0","0","6","4","","","<init>","","","","1"
"com/jakewharton/byteunits/DecimalByteUnit$4.convert:(JLcom/jakewharton/byteunits/DecimalByteUnit;)J","1","2","2","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","DecimalByteUnit","","toGigabytes","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$4.toBytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$4.toKilobytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$4.toMegabytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$4.toGigabytes:(J)J","1","1","1","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$4.toTerabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$4.toPetabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$5.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","10","9","31.699250014423125","2.0","63.39850002884625","0.010566416671474375","0","0","0","6","4","","","<init>","","","","1"
"com/jakewharton/byteunits/DecimalByteUnit$5.convert:(JLcom/jakewharton/byteunits/DecimalByteUnit;)J","1","2","2","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","DecimalByteUnit","","toTerabytes","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$5.toBytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$5.toKilobytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$5.toMegabytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$5.toGigabytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$5.toTerabytes:(J)J","1","1","1","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$5.toPetabytes:(J)J","1","1","1","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$6.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","10","9","31.699250014423125","2.0","63.39850002884625","0.010566416671474375","0","0","0","6","4","","","<init>","","","","1"
"com/jakewharton/byteunits/DecimalByteUnit$6.convert:(JLcom/jakewharton/byteunits/DecimalByteUnit;)J","1","2","2","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","DecimalByteUnit","","toPetabytes","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$6.toBytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$6.toKilobytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$6.toMegabytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$6.toGigabytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$6.toTerabytes:(J)J","1","1","1","0","0","7","7","19.651484454403228","1.0","19.651484454403228","0.00655049481813441","0","0","0","3","4","","","multiply","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit$6.toPetabytes:(J)J","1","1","1","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit.values:()[Lcom/jakewharton/byteunits/DecimalByteUnit;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","1","0","4","3","","","clone","","","public static","1"
"com/jakewharton/byteunits/DecimalByteUnit.valueOf:(Ljava/lang/String;)Lcom/jakewharton/byteunits/DecimalByteUnit;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","4","4","String","","valueOf","","","public static","1"
"com/jakewharton/byteunits/DecimalByteUnit.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","","","<init>","","","private","1"
"com/jakewharton/byteunits/DecimalByteUnit.convert:(JLcom/jakewharton/byteunits/DecimalByteUnit;)J","1","2","2","1","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","DecimalByteUnit","","<init>","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit.toKilobytes:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit.toMegabytes:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit.toGigabytes:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit.toTerabytes:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit.toPetabytes:(J)J","1","1","1","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","","","public","1"
"com/jakewharton/byteunits/DecimalByteUnit.format:(J)Ljava/lang/String;","1","1","1","0","0","11","11","38.053747805010275","3.0","114.16124341503082","0.012684582601670092","0","1","0","6","5","","format","<init>","","","public static","1"
"com/jakewharton/byteunits/DecimalByteUnit.format:(JLjava/lang/String;)Ljava/lang/String;","1","2","2","1","0","12","12","43.01955000865388","3.0","129.05865002596164","0.014339850002884626","0","1","0","7","5","String","format","<init>","","","public static","1"
"com/jakewharton/byteunits/DecimalByteUnit.format:(JLjava/text/NumberFormat;)Ljava/lang/String;","3","2","4","1","0","83","45","455.823806995363","28.0","12763.066595870163","0.15194126899845434","0","3","1","49","34","NumberFormat","","format toString <init> append","","IllegalArgumentException","public static","8"
